Postal Code,Borough,Neighbourhood,Latitude,Longitude,Amphitheater,Aquarium,Arcade,Art Gallery,Bowling Alley,Casino,Circus,Comedy Club,Concert Hall,Country Dance Club,Disc Golf,Escape Room,Exhibit,General Entertainment,Go Kart Track,Historic Site,Karaoke Box,Laser Tag,Memorial Site,Mini Golf,Movie Theater,Museum,Music Venue,Pachinko Parlor,Performing Arts Venue,Pool Hall,Public Art,Racecourse,Racetrack,Roller Rink,Salsa Club,Samba School,Stadium,Theme Park,Tour Provider,VR Cafe,Water Park,Zoo,College Academic Building,College Administrative Building,College Auditorium,College Bookstore,College Cafeteria,College Classroom,College Gym,College Lab,College Library,College Quad,College Rec Center,College Residence Hall,College Stadium,College Theater,Community College,Fraternity House,General College & University,Law School,Medical School,Sorority House,Student Center,Trade School,University,Christmas Market,Conference,Convention,Festival,Line / Queue,Music Festival,Other Event,Parade,Sporting Event,Stoop Sale,Street Fair,Trade Fair,Afghan Restaurant,African Restaurant,American Restaurant,Armenian Restaurant,Asian Restaurant,Australian Restaurant,Austrian Restaurant,BBQ Joint,Bagel Shop,Bakery,Bangladeshi Restaurant,Belgian Restaurant,Bistro,Breakfast Spot,Bubble Tea Shop,Buffet,Burger Joint,Cafeteria,Café,Cajun / Creole Restaurant,Caribbean Restaurant,Caucasian Restaurant,Coffee Shop,Comfort Food Restaurant,Creperie,Czech Restaurant,Deli / Bodega,Dessert Shop,Diner,Donut Shop,Dumpling Restaurant,Dutch Restaurant,Eastern European Restaurant,English Restaurant,Falafel Restaurant,Fast Food Restaurant,Fish & Chips Shop,Fondue Restaurant,Food Court,Food Stand,Food Truck,French Restaurant,Fried Chicken Joint,Friterie,Gastropub,German Restaurant,Gluten-free Restaurant,Greek Restaurant,Halal Restaurant,Hawaiian Restaurant,Hot Dog Joint,Hungarian Restaurant,Indian Restaurant,Irish Pub,Italian Restaurant,Jewish Restaurant,Juice Bar,Kebab Restaurant,Latin American Restaurant,Mac & Cheese Joint,Mediterranean Restaurant,Mexican Restaurant,Middle Eastern Restaurant,Modern European Restaurant,Molecular Gastronomy Restaurant,Pakistani Restaurant,Pet Café,Pizza Place,Polish Restaurant,Portuguese Restaurant,Poutine Place,Restaurant,Russian Restaurant,Salad Place,Sandwich Place,Scandinavian Restaurant,Scottish Restaurant,Seafood Restaurant,Slovak Restaurant,Snack Place,Soup Place,Southern / Soul Food Restaurant,Spanish Restaurant,Sri Lankan Restaurant,Steakhouse,Swiss Restaurant,Tea Room,Theme Restaurant,Turkish Restaurant,Ukrainian Restaurant,Vegetarian / Vegan Restaurant,Wings Joint,Bar,Brewery,Lounge,Night Market,Nightclub,Other Nightlife,Strip Club,Athletics & Sports,Bathing Area,Bay,Beach,Bike Trail,Boat Launch,Botanical Garden,Bridge,Campground,Canal Lock,Canal,Castle,Cave,Cemetery,Dam,Dive Spot,Dog Run,Farm,Field,Fishing Spot,Forest,Fountain,Garden,Gun Range,Harbor / Marina,Hill,Hot Spring,Indoor Play Area,Island,Lake,Lighthouse,Mountain Hut,Mountain,National Park,Nature Preserve,Other Great Outdoors,Palace,Park,Pedestrian Plaza,Picnic Area,Picnic Shelter,Playground,Plaza,Pool,Rafting,Recreation Center,Reservoir,River,Rock Climbing Spot,Roof Deck,Scenic Lookout,Sculpture Garden,Ski Area,Skydiving Drop Zone,Stables,State / Provincial Park,States & Municipalities,Summer Camp,Trail,Tree,Vineyard,Volcano,Waterfall,Waterfront,Well,Windmill,Animal Shelter,Architecture Firm,Art Studio,Auditorium,Ballroom,Building,Business Center,Cidery,Club House,Community Center,Convention Center,Cultural Center,Distillery,Distribution Center,Event Space,Factory,Fair,Funeral Home,Government Building,Industrial Estate,Library,Meadery,Medical Center,Military Base,Non-Profit,Observatory,Office,Parking,Post Office,Power Plant,Prison,Radio Station,Recruiting Agency,Research Laboratory,Research Station,School,Social Club,Spiritual Center,TV Station,Voting Booth,Warehouse,Waste Facility,Wedding Hall,Winery,Assisted Living,Home (private),Housing Development,Residential Building (Apartment / Condo),Trailer Park,ATM,Adult Boutique,Antique Shop,Arts & Crafts Store,Astrologer,Auto Dealership,Auto Garage,Auto Workshop,Automotive Shop,Baby Store,Bank,Bath House,Batik Shop,Betting Shop,Big Box Store,Bike Shop,Board Shop,Bookstore,Bridal Shop,Business Service,Camera Store,Candy Store,Car Wash,Carpet Store,Check Cashing Service,Child Care Service,Chocolate Shop,Clothing Store,Comic Shop,Construction & Landscaping,Convenience Store,Cosmetics Shop,Costume Shop,Credit Union,Currency Exchange,Department Store,Design Studio,Discount Store,Dive Shop,Drugstore,Dry Cleaner,EV Charging Station,Electronics Store,Entertainment Service,Event Service,Fabric Shop,Film Studio,Financial or Legal Service,Fireworks Store,Fishing Store,Flea Market,Floating Market,Flower Shop,Food & Drink Shop,Frame Store,Fruit & Vegetable Store,Furniture / Home Store,Gaming Cafe,Garden Center,Gas Station,Gift Shop,Gun Shop,Hardware Store,Health & Beauty Service,Herbs & Spices Store,Hobby Shop,Home Service,Hunting Supply,IT Services,Insurance Office,Internet Cafe,Jewelry Store,Kitchen Supply Store,Knitting Store,Laundromat,Laundry Service,Lawyer,Leather Goods Store,Locksmith,Lottery Retailer,Luggage Store,Marijuana Dispensary,Market,Massage Studio,Mattress Store,Medical Supply Store,Miscellaneous Shop,Mobile Phone Shop,Mobility Store,Motorcycle Shop,Motorsports Shop,Music Store,Nail Salon,Newsagent,Newsstand,Notary,Optical Shop,Other Repair Shop,Outdoor Supply Store,Outlet Mall,Outlet Store,Paper / Office Supplies Store,Pawn Shop,Perfume Shop,Pet Service,Pet Store,Pharmacy,Photography Lab,Photography Studio,Piercing Parlor,Pop-Up Shop,Print Shop,Public Bathroom,Real Estate Office,Record Shop,Recording Studio,Recycling Facility,Rental Service,Salon / Barbershop,Sauna / Steam Room,Shipping Store,Shoe Repair,Shopping Mall,Shopping Plaza,Skate Shop,Ski Shop,Smoke Shop,Smoothie Shop,Souvenir Shop,Spa,Sporting Goods Shop,Stationery Store,Storage Facility,Supplement Shop,Tailor Shop,Tanning Salon,Tattoo Parlor,Thrift / Vintage Store,Toy / Game Store,Travel Agency,Used Bookstore,Vape Store,Vehicle Inspection Station,Video Game Store,Video Store,Warehouse Store,Watch Shop,Airport,Baggage Locker,Bike Rental / Bike Share,Boat Rental,Boat or Ferry,Border Crossing,Bus Station,Bus Stop,Cable Car,Cruise Ship,Duty-free Shop,General Travel,Heliport,Hotel,Intersection,Light Rail Station,Marine Terminal,Metro Station,Moving Target,Pier,Port,RV Park,Rental Car Location,Rest Area,Road,Taxi Stand,Taxi,Toll Booth,Toll Plaza,Tourist Information Center,Train Station,Tram Station,Transportation Service,Travel Lounge,Truck Stop,Tunnel
M3N,North York,Downsview,43.7568,-79.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,1,0,2,0,0,0,0,0,0,1,0,2,0,10,0,4,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,3,0,0,0,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,1,6,0,0,1,0,1,0,18,0,0,0,8,0,3,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,2,2,9,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,7,2,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,11,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M4N,Central Toronto,Lawrence Park,43.7301,-79.3935,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,1,1,8,0,0,0,1,2,0,3,0,10,0,0,0,5,0,0,0,1,8,1,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,4,0,8,0,1,0,2,0,0,1,1,0,0,0,0,3,0,0,0,7,0,1,5,0,0,1,0,1,0,0,0,0,1,0,2,0,2,0,1,0,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,29,0,2,0,21,4,1,0,0,0,0,0,0,12,0,8,0,1,0,0,0,2,1,0,3,14,0,2,0,2,3,0,0,0,0,1,0,9,0,0,0,0,0,0,3,0,1,1,2,0,0,0,0,1,13,1,0,3,6,0,0,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,10,1,3,3,0,0,0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,1,0,3,1,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,2,0,0,0,0,15,0,1,0,1,0,0,0,1,1,0,9,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M5N,Central Toronto,Roselawn,43.7113,-79.4195,0,0,0,2,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,4,4,0,0,0,0,0,0,0,0,11,0,1,0,6,0,0,0,3,8,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,4,1,0,0,3,0,1,0,35,0,0,0,24,0,2,0,1,0,0,0,0,10,0,11,0,1,0,0,0,0,3,0,1,20,1,3,0,0,2,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,4,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,7,0,1,2,0,0,3,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,6,3,0,1,0,1,0,1,1,0,0,10,1,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,1,0,0,0,6,0,1,0,2,0,0,0,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M6N,York,"Runnymede, The Junction North",43.6748,-79.4839,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,10,0,0,6,0,5,0,0,0,3,0,0,2,0,4,1,2,0,6,0,0,0,0,1,1,0,0,0,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,2,0,2,2,1,1,0,0,0,5,0,3,0,8,0,0,7,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,4,1,0,0,1,0,10,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,5,4,0,1,4,0,0,0,11,0,1,0,11,0,1,0,0,0,0,1,0,8,0,10,0,1,1,0,0,0,0,0,2,6,0,2,0,0,2,0,5,2,3,26,1,4,0,0,0,1,0,0,0,0,1,0,1,6,0,0,0,0,10,0,2,8,4,0,0,0,5,2,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,15,0,0,12,0,0,10,0,0,9,1,0,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,8,1,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,2,1,5,2,3,0,0,0,0,1,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
M9N,York,Weston,43.7068,-79.517,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,6,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,9,0,7,0,0,0,2,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,3,4,0,0,4,0,1,0,17,0,2,0,14,0,1,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,2,0,2,13,0,0,0,0,1,0,3,1,0,2,0,7,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,3,0,0,11,2,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,2,0,1,0,0,0,9,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,7,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
M1P,Scarborough,"Dorset Park, Wexford Heights, Scarborough Town Centre",43.7612,-79.2707,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16,0,0,0,0,8,1,0,0,0,0,0,1,0,1,0,8,0,3,0,0,0,0,4,0,0,0,0,0,0,0,11,2,0,0,0,2,1,2,0,0,0,0,1,3,0,1,0,4,0,0,0,0,0,0,0,2,1,4,0,0,0,0,2,0,0,0,5,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,1,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,1,1,3,0,0,0,2,1,0,21,0,2,0,18,1,2,0,0,0,0,0,0,3,0,5,0,0,1,0,0,1,0,0,1,4,0,2,0,0,2,0,3,6,4,40,0,6,0,0,0,0,0,0,0,0,1,0,0,5,0,1,1,0,4,0,2,5,1,0,0,0,0,5,1,0,0,0,0,8,1,0,0,0,4,1,1,0,0,0,7,0,0,27,1,0,6,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,3,6,0,1,0,0,1,0,0,0,0,0,1,3,0,6,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0
M2P,North York,York Mills West,43.75,-79.3978,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,8,0,0,0,3,2,1,1,0,0,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,9,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,27,0,0,0,46,1,2,0,0,0,0,0,0,4,0,10,0,0,0,0,0,1,0,0,1,31,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
M4P,Central Toronto,Davisville North,43.7135,-79.3887,0,0,2,1,1,1,0,3,0,0,0,0,0,12,0,1,0,0,0,0,6,1,8,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,2,0,1,0,0,0,0,0,1,0,1,7,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,41,0,0,1,6,12,0,0,1,4,6,0,3,1,32,0,1,0,29,0,0,0,6,20,6,0,0,0,0,0,1,11,1,0,2,0,3,8,1,0,0,0,0,1,0,0,6,0,6,0,13,0,5,0,2,0,5,5,8,0,0,0,0,12,0,1,2,17,0,4,7,0,0,2,0,4,0,0,0,0,1,0,5,0,0,0,6,3,15,1,9,0,2,3,3,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,12,0,7,0,0,0,5,2,8,0,1,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,1,0,1,1,1,0,0,0,6,1,0,1,9,0,5,0,39,0,6,0,44,9,7,0,0,0,2,1,0,21,0,17,0,2,0,0,0,1,1,0,2,48,0,4,0,5,3,0,0,0,0,4,1,16,0,0,0,0,0,0,10,0,2,1,6,1,0,0,4,2,47,1,3,13,24,1,1,0,1,4,1,0,1,2,0,8,0,0,0,0,4,0,0,1,0,11,39,0,0,16,2,0,4,8,0,4,12,0,4,2,0,3,0,0,17,1,0,0,13,3,0,3,0,2,2,0,5,1,1,23,4,0,0,0,1,19,0,0,0,5,1,0,0,0,5,1,1,3,10,9,1,0,0,0,1,0,9,0,0,0,1,43,0,2,2,1,0,1,0,1,0,0,30,9,0,0,2,4,3,3,3,7,4,0,0,0,4,1,0,0,1,0,0,0,1,0,6,3,0,0,0,2,0,4,0,0,0,2,5,0,0,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0
M5P,Central Toronto,"Forest Hill North & West, Forest Hill Road Park",43.6966,-79.41199999999998,0,0,0,4,2,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,2,4,1,2,1,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,0,3,5,0,0,0,0,0,0,2,0,11,0,0,0,7,1,0,0,3,9,1,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,6,0,3,0,1,0,1,2,2,0,0,0,0,5,0,0,0,12,0,1,3,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,3,0,4,0,1,0,0,1,0,26,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,14,0,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,4,1,0,0,2,0,2,0,29,0,0,0,24,2,4,0,0,1,0,0,0,15,0,8,0,0,0,0,0,0,3,0,0,38,1,3,0,0,1,0,1,0,0,3,0,11,0,0,0,0,2,0,1,0,1,0,0,0,1,1,1,0,23,0,1,5,3,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,4,8,0,1,11,0,0,7,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,7,2,0,1,0,0,0,0,1,1,0,11,0,0,0,0,0,3,0,1,0,3,0,1,0,0,0,0,0,1,2,7,1,0,0,0,0,0,3,0,0,0,1,18,0,3,0,1,0,0,0,0,0,0,16,1,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,0,3,0,2,0,2,0,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
M6P,West Toronto,"High Park, The Junction South",43.6605,-79.4633,0,0,0,16,1,0,0,0,2,0,0,0,0,7,0,3,0,0,0,0,1,0,6,0,5,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,6,0,13,0,0,1,6,0,0,1,0,25,2,4,0,18,1,0,0,6,10,2,1,1,0,1,0,1,7,0,0,0,0,5,1,2,0,2,0,1,0,0,0,1,0,5,1,8,0,3,0,4,0,1,9,3,0,0,0,0,8,0,4,0,11,0,0,3,0,0,1,0,3,1,1,0,0,2,0,0,0,0,0,4,0,26,2,1,0,0,0,0,35,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,20,0,0,1,3,0,1,2,0,8,2,0,0,10,0,3,0,37,0,4,0,40,2,2,0,0,0,0,0,0,22,0,14,0,0,0,0,0,0,0,0,3,36,0,3,0,11,7,0,0,0,0,22,2,10,0,0,0,0,4,1,5,0,1,0,2,0,0,1,7,0,18,1,1,22,4,0,1,0,1,3,4,0,0,0,0,9,0,1,0,0,5,0,0,3,0,8,27,3,0,20,1,3,10,4,0,4,3,0,4,0,0,1,0,1,2,1,0,0,13,1,0,1,0,0,0,0,2,1,0,8,0,1,1,0,0,3,0,0,0,4,2,0,0,0,2,0,0,1,6,7,3,1,0,0,0,0,0,1,0,1,0,31,0,0,0,1,0,0,0,3,0,0,12,2,1,1,0,1,3,5,2,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,7,12,0,0,0,4,0,2,0,0,0,3,4,0,0,0,7,1,0,0,0,0,0,1,1,0,0,0,0,0
